UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
218195,1,29,3,4,R,83,R,2,R,81,R,0,R,0,R,0,R,1,R,0,R,1,R,46,R,1,R,45,R,5,R,0,R,5,R,0,R,0,R,0,R,31,R,1,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
218229,1,29,3,4,R,2877,R,871,R,2006,R,7,R,1,R,6,R,11,R,7,R,4,R,926,R,227,R,699,R,39,R,18,R,21,R,2,R,1,R,1,R,1631,R,505,R,1126,R,58,R,15,R,43,R,117,R,44,R,73,R,86,R,53,R,33
218238,1,29,3,4,R,3307,R,1426,R,1881,R,14,R,5,R,9,R,17,R,11,R,6,R,1651,R,581,R,1070,R,78,R,44,R,34,R,0,R,0,R,0,R,1372,R,683,R,689,R,10,R,4,R,6,R,61,R,28,R,33,R,104,R,70,R,34
218265,1,29,3,4,R,107,R,62,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,66,R,39,R,27,R,0,R,0,R,0,R,29,R,15,R,14,R,1,R,1,R,0
218335,1,29,3,4,R,2775,R,1037,R,1738,R,10,R,4,R,6,R,164,R,74,R,90,R,228,R,62,R,166,R,93,R,27,R,66,R,0,R,0,R,0,R,2060,R,781,R,1279,R,35,R,17,R,18,R,142,R,52,R,90,R,43,R,20,R,23
218353,1,29,3,4,R,11634,R,4720,R,6914,R,64,R,32,R,32,R,262,R,121,R,141,R,4223,R,1508,R,2715,R,372,R,152,R,220,R,17,R,8,R,9,R,6127,R,2683,R,3444,R,242,R,96,R,146,R,327,R,120,R,207,R,0,R,0,R,0
218399,1,29,3,4,R,824,R,367,R,457,R,0,R,0,R,0,R,0,R,0,R,0,R,801,R,354,R,447,R,8,R,6,R,2,R,1,R,1,R,0,R,3,R,1,R,2,R,11,R,5,R,6,R,0,R,0,R,0,R,0,R,0,R,0
218414,1,29,3,4,R,1039,R,558,R,481,R,6,R,3,R,3,R,8,R,4,R,4,R,268,R,179,R,89,R,42,R,17,R,25,R,0,R,0,R,0,R,635,R,309,R,326,R,23,R,17,R,6,R,22,R,10,R,12,R,35,R,19,R,16
218441,1,29,3,4,R,2466,R,1262,R,1204,R,9,R,2,R,7,R,10,R,3,R,7,R,167,R,114,R,53,R,50,R,24,R,26,R,3,R,1,R,2,R,1898,R,947,R,951,R,0,R,0,R,0,R,320,R,164,R,156,R,9,R,7,R,2
218487,1,29,3,4,R,2718,R,988,R,1730,R,24,R,7,R,17,R,15,R,6,R,9,R,1450,R,497,R,953,R,21,R,9,R,12,R,2,R,0,R,2,R,1106,R,428,R,678,R,2,R,0,R,2,R,98,R,41,R,57,R,0,R,0,R,0
218520,1,29,3,4,R,6171,R,2026,R,4145,R,31,R,11,R,20,R,30,R,13,R,17,R,2470,R,659,R,1811,R,36,R,13,R,23,R,6,R,5,R,1,R,3480,R,1288,R,2192,R,112,R,37,R,75,R,6,R,0,R,6,R,0,R,0,R,0
218539,1,29,3,4,R,1433,R,600,R,833,R,8,R,4,R,4,R,40,R,11,R,29,R,177,R,85,R,92,R,22,R,13,R,9,R,1,R,0,R,1,R,1107,R,458,R,649,R,21,R,8,R,13,R,11,R,4,R,7,R,46,R,17,R,29
218645,1,29,3,4,R,3299,R,1189,R,2110,R,9,R,3,R,6,R,35,R,12,R,23,R,838,R,242,R,596,R,120,R,52,R,68,R,1,R,0,R,1,R,2004,R,750,R,1254,R,111,R,48,R,63,R,122,R,42,R,80,R,59,R,40,R,19
218654,1,29,3,4,R,1724,R,671,R,1053,R,6,R,2,R,4,R,14,R,8,R,6,R,329,R,121,R,208,R,89,R,40,R,49,R,4,R,0,R,4,R,1071,R,424,R,647,R,55,R,19,R,36,R,144,R,51,R,93,R,12,R,6,R,6
218663,1,29,3,4,R,31964,R,14338,R,17626,R,68,R,28,R,40,R,710,R,342,R,368,R,3376,R,1188,R,2188,R,1186,R,508,R,678,R,29,R,15,R,14,R,23626,R,10734,R,12892,R,956,R,411,R,545,R,650,R,330,R,320,R,1363,R,782,R,581
218672,1,29,3,4,R,1811,R,798,R,1013,R,12,R,4,R,8,R,15,R,8,R,7,R,313,R,105,R,208,R,65,R,33,R,32,R,3,R,1,R,2,R,1071,R,480,R,591,R,44,R,16,R,28,R,271,R,141,R,130,R,17,R,10,R,7
218681,1,29,3,4,R,1021,R,370,R,651,R,1,R,0,R,1,R,5,R,2,R,3,R,438,R,135,R,303,R,23,R,11,R,12,R,2,R,1,R,1,R,441,R,175,R,266,R,23,R,6,R,17,R,79,R,34,R,45,R,9,R,6,R,3
218690,1,29,3,4,R,924,R,420,R,504,R,4,R,1,R,3,R,10,R,6,R,4,R,219,R,69,R,150,R,39,R,20,R,19,R,0,R,0,R,0,R,469,R,247,R,222,R,28,R,14,R,14,R,154,R,63,R,91,R,1,R,0,R,1
218706,1,29,3,4,R,484,R,210,R,274,R,1,R,1,R,0,R,0,R,0,R,0,R,108,R,37,R,71,R,7,R,2,R,5,R,1,R,0,R,1,R,192,R,94,R,98,R,4,R,2,R,2,R,168,R,73,R,95,R,3,R,1,R,2
218724,1,29,3,4,R,9478,R,4275,R,5203,R,34,R,15,R,19,R,65,R,37,R,28,R,1877,R,898,R,979,R,327,R,144,R,183,R,14,R,10,R,4,R,6615,R,2938,R,3677,R,305,R,123,R,182,R,103,R,40,R,63,R,138,R,70,R,68
218733,1,29,3,4,R,3463,R,1533,R,1930,R,3,R,3,R,0,R,23,R,10,R,13,R,3232,R,1458,R,1774,R,19,R,4,R,15,R,1,R,0,R,1,R,142,R,40,R,102,R,2,R,1,R,1,R,32,R,12,R,20,R,9,R,5,R,4
218742,1,29,3,4,R,5445,R,1894,R,3551,R,10,R,6,R,4,R,104,R,41,R,63,R,1453,R,406,R,1047,R,224,R,83,R,141,R,2,R,0,R,2,R,3072,R,1140,R,1932,R,160,R,59,R,101,R,307,R,110,R,197,R,113,R,49,R,64
218751,1,29,3,4,R,286,R,162,R,124,R,3,R,2,R,1,R,5,R,3,R,2,R,14,R,4,R,10,R,14,R,7,R,7,R,1,R,1,R,0,R,226,R,131,R,95,R,0,R,0,R,0,R,11,R,6,R,5,R,12,R,8,R,4
218821,1,29,3,4,R,818,R,426,R,392,R,3,R,1,R,2,R,2,R,2,R,0,R,232,R,121,R,111,R,41,R,34,R,7,R,0,R,0,R,0,R,525,R,259,R,266,R,8,R,4,R,4,R,0,R,0,R,0,R,7,R,5,R,2
218830,1,29,3,4,R,5864,R,2383,R,3481,R,27,R,12,R,15,R,186,R,85,R,101,R,1344,R,425,R,919,R,280,R,121,R,159,R,7,R,3,R,4,R,3794,R,1642,R,2152,R,131,R,50,R,81,R,93,R,44,R,49,R,2,R,1,R,1
218858,1,29,3,4,R,4456,R,1467,R,2989,R,4,R,2,R,2,R,35,R,12,R,23,R,2102,R,619,R,1483,R,117,R,36,R,81,R,2,R,0,R,2,R,1979,R,721,R,1258,R,44,R,10,R,34,R,173,R,67,R,106,R,0,R,0,R,0
218867,1,29,3,4,R,28,R,0,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,0,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,0,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
218885,1,29,3,4,R,6553,R,3017,R,3536,R,18,R,9,R,9,R,68,R,36,R,32,R,743,R,278,R,465,R,228,R,104,R,124,R,3,R,1,R,2,R,5293,R,2492,R,2801,R,124,R,63,R,61,R,76,R,34,R,42,R,0,R,0,R,0
218894,1,29,3,4,R,17489,R,6921,R,10568,R,124,R,50,R,74,R,280,R,115,R,165,R,5657,R,1899,R,3758,R,760,R,303,R,457,R,52,R,24,R,28,R,9908,R,4243,R,5665,R,395,R,167,R,228,R,313,R,120,R,193,R,0,R,0,R,0
218919,1,29,3,4,R,536,R,236,R,300,R,0,R,0,R,0,R,0,R,0,R,0,R,524,R,226,R,298,R,5,R,3,R,2,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,4,R,0
218955,1,29,3,4,R,729,R,285,R,444,R,3,R,2,R,1,R,3,R,0,R,3,R,515,R,204,R,311,R,3,R,3,R,0,R,1,R,0,R,1,R,197,R,76,R,121,R,1,R,0,R,1,R,6,R,0,R,6,R,0,R,0,R,0
218964,1,29,3,4,R,6130,R,1901,R,4229,R,27,R,8,R,19,R,80,R,30,R,50,R,1733,R,483,R,1250,R,172,R,56,R,116,R,16,R,5,R,11,R,3756,R,1173,R,2583,R,113,R,38,R,75,R,20,R,8,R,12,R,213,R,100,R,113
218973,1,29,3,4,R,1615,R,832,R,783,R,1,R,1,R,0,R,45,R,23,R,22,R,131,R,79,R,52,R,38,R,21,R,17,R,1,R,1,R,0,R,1319,R,661,R,658,R,33,R,18,R,15,R,15,R,10,R,5,R,32,R,18,R,14
218991,1,29,3,4,R,5030,R,2055,R,2975,R,39,R,18,R,21,R,44,R,21,R,23,R,1204,R,467,R,737,R,197,R,74,R,123,R,2,R,1,R,1,R,2912,R,1238,R,1674,R,575,R,215,R,360,R,57,R,21,R,36,R,0,R,0,R,0
219000,1,29,3,4,R,1765,R,709,R,1056,R,7,R,4,R,3,R,18,R,7,R,11,R,31,R,20,R,11,R,33,R,17,R,16,R,0,R,0,R,0,R,1517,R,582,R,935,R,26,R,12,R,14,R,0,R,0,R,0,R,133,R,67,R,66
219037,1,29,3,4,R,112,R,2,R,110,R,13,R,1,R,12,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,87,R,1,R,86,R,3,Z,0,R,3,R,2,Z,0,R,2,Z,0,Z,0,Z,0
219046,1,29,3,4,R,4464,R,1611,R,2853,R,158,R,57,R,101,R,25,R,10,R,15,R,40,R,28,R,12,R,173,R,84,R,89,R,9,R,3,R,6,R,3838,R,1356,R,2482,R,122,R,42,R,80,R,51,R,19,R,32,R,48,R,12,R,36
219055,1,29,3,4,R,253,R,68,R,185,R,18,R,2,R,16,R,1,R,0,R,1,R,32,R,11,R,21,R,3,R,1,R,2,R,0,R,0,R,0,R,135,R,37,R,98,R,0,R,0,R,0,R,64,R,17,R,47,R,0,R,0,R,0
219082,1,29,3,4,R,3129,R,1661,R,1468,R,30,R,18,R,12,R,54,R,31,R,23,R,99,R,65,R,34,R,97,R,49,R,48,R,7,R,2,R,5,R,2606,R,1353,R,1253,R,84,R,44,R,40,R,58,R,32,R,26,R,94,R,67,R,27
219091,1,29,3,4,R,879,R,398,R,481,R,11,R,7,R,4,R,2,R,0,R,2,R,16,R,11,R,5,R,33,R,22,R,11,R,0,R,0,R,0,R,787,R,341,R,446,R,15,R,9,R,6,R,4,R,2,R,2,R,11,R,6,R,5
219125,1,29,3,4,R,81,R,1,R,80,R,10,Z,0,R,10,R,2,Z,0,R,2,R,2,Z,0,R,2,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,55,R,1,R,54,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0
219143,1,29,3,4,R,1559,R,821,R,738,R,26,R,14,R,12,R,5,R,3,R,2,R,6,R,4,R,2,R,16,R,9,R,7,R,0,R,0,R,0,R,1403,R,735,R,668,R,0,R,0,R,0,R,103,R,56,R,47,R,0,R,0,R,0
219170,1,29,3,4,R,20,R,5,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,R,5,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
219189,1,29,3,4,R,1203,R,783,R,420,R,52,R,32,R,20,R,1,R,1,R,0,R,3,R,2,R,1,R,4,R,3,R,1,R,1,R,0,R,1,R,1130,R,738,R,392,R,12,R,7,R,5,R,0,R,0,R,0,R,0,R,0,R,0
219198,1,29,3,4,R,1225,R,449,R,776,R,29,R,8,R,21,R,15,R,5,R,10,R,30,R,23,R,7,R,61,R,45,R,16,R,5,R,4,R,1,R,1066,R,357,R,709,R,2,R,2,R,0,R,17,R,5,R,12,R,0,R,0,R,0
219204,1,29,3,4,R,2306,R,614,R,1692,R,91,R,17,R,74,R,27,R,11,R,16,R,791,R,216,R,575,R,104,R,31,R,73,R,8,Z,0,R,8,R,1091,R,293,R,798,R,155,R,33,R,122,R,39,R,13,R,26,Z,0,Z,0,Z,0
219213,1,29,3,4,R,659,R,134,R,525,R,31,R,6,R,25,R,10,R,5,R,5,R,39,R,23,R,16,R,15,R,3,R,12,R,1,Z,0,R,1,R,523,R,92,R,431,R,35,R,5,R,30,R,5,Z,0,R,5,Z,0,Z,0,Z,0
219240,1,29,3,4,R,143,R,81,R,62,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,8,R,7,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,131,R,70,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
219259,1,29,3,4,R,3275,R,1303,R,1972,R,44,R,14,R,30,R,29,R,14,R,15,R,40,R,25,R,15,R,80,R,27,R,53,R,13,R,9,R,4,R,2794,R,1071,R,1723,R,53,R,30,R,23,R,37,R,19,R,18,R,185,R,94,R,91
219277,1,29,3,4,R,1551,R,519,R,1032,R,1475,R,498,R,977,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,62,R,13,R,49,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0
219295,1,29,3,4,R,791,R,244,R,547,R,24,R,6,R,18,R,9,R,3,R,6,R,88,R,52,R,36,R,41,R,25,R,16,R,1,Z,0,R,1,R,580,R,139,R,441,R,16,R,8,R,8,R,30,R,11,R,19,R,2,Z,0,R,2
219338,1,29,3,4,R,18,R,4,R,14,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,16,R,3,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
219347,1,29,3,4,R,2640,R,2031,R,609,R,43,R,25,R,18,R,36,R,29,R,7,R,38,R,34,R,4,R,92,R,67,R,25,R,3,R,3,Z,0,R,2190,R,1686,R,504,R,86,R,65,R,21,R,22,R,14,R,8,R,130,R,108,R,22
219356,1,29,3,4,R,12525,R,5925,R,6600,R,127,R,54,R,73,R,142,R,78,R,64,R,215,R,127,R,88,R,226,R,105,R,121,R,24,R,9,R,15,R,10874,R,5032,R,5842,R,229,R,85,R,144,R,109,R,54,R,55,R,579,R,381,R,198
219374,1,29,3,4,R,689,R,203,R,486,R,521,R,159,R,362,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,168,R,44,R,124,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
219383,1,29,3,4,R,1408,R,569,R,839,R,5,R,3,R,2,R,9,R,4,R,5,R,45,R,35,R,10,R,32,R,11,R,21,R,2,R,1,R,1,R,1255,R,484,R,771,R,37,R,21,R,16,R,12,R,1,R,11,R,11,R,9,R,2
219392,1,29,3,4,R,24,R,6,R,18,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,5,R,16,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
219408,1,29,3,4,R,194,R,51,R,143,R,175,R,49,R,126,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,1,R,11,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0
219426,1,29,3,4,R,2467,R,1187,R,1280,R,50,R,22,R,28,R,20,R,7,R,13,R,80,R,44,R,36,R,83,R,36,R,47,R,2,R,1,R,1,R,2043,R,981,R,1062,R,42,R,24,R,18,R,147,R,72,R,75,R,0,R,0,R,0
219453,1,29,3,4,R,142,R,2,R,140,R,1,Z,0,R,1,R,0,Z,0,R,0,R,3,Z,0,R,3,R,7,Z,0,R,7,R,0,Z,0,R,0,R,130,R,2,R,128,R,1,Z,0,R,1,R,0,Z,0,R,0,R,0,Z,0,R,0
219471,1,29,3,4,R,10235,R,3947,R,6288,R,175,R,64,R,111,R,145,R,67,R,78,R,224,R,130,R,94,R,311,R,108,R,203,R,16,R,4,R,12,R,8740,R,3287,R,5453,R,226,R,86,R,140,R,167,R,68,R,99,R,231,R,133,R,98
219480,1,29,3,4,R,1030,R,525,R,505,R,152,R,63,R,89,R,13,R,6,R,7,R,28,R,15,R,13,R,52,R,27,R,25,R,4,R,3,R,1,R,774,R,407,R,367,R,3,R,1,R,2,R,4,R,3,R,1,R,0,R,0,R,0
219505,1,29,3,4,R,144,R,101,R,43,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,140,R,98,R,42,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
219578,1,29,3,4,R,574,R,99,R,475,R,2,Z,0,R,2,R,20,R,3,R,17,R,40,R,6,R,34,R,20,R,6,R,14,R,4,R,1,R,3,R,424,R,79,R,345,R,10,Z,0,R,10,R,37,R,4,R,33,R,17,Z,0,R,17
219587,1,29,3,4,R,72,R,1,R,71,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,2,R,0,R,2,R,0,R,0,R,0,R,64,R,1,R,63,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
219596,1,29,3,4,R,202,R,131,R,71,R,2,R,2,R,0,R,0,R,0,R,0,R,10,R,5,R,5,R,7,R,7,R,0,R,0,R,0,R,0,R,179,R,115,R,64,R,2,R,2,R,0,R,2,R,0,R,2,R,0,R,0,R,0
219602,1,29,3,4,R,10399,R,4073,R,6326,R,40,R,20,R,20,R,151,R,64,R,87,R,1894,R,687,R,1207,R,557,R,215,R,342,R,24,R,11,R,13,R,6964,R,2768,R,4196,R,471,R,183,R,288,R,251,R,100,R,151,R,47,R,25,R,22
219639,1,29,3,4,R,1101,R,103,R,998,R,1,Z,0,R,1,R,22,R,2,R,20,R,415,R,28,R,387,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,635,R,68,R,567,R,12,R,2,R,10,R,9,R,1,R,8,R,1,Z,0,R,1
219709,1,29,3,4,R,6915,R,2718,R,4197,R,16,R,8,R,8,R,122,R,45,R,77,R,302,R,111,R,191,R,270,R,111,R,159,R,3,R,1,R,2,R,5603,R,2197,R,3406,R,205,R,86,R,119,R,327,R,125,R,202,R,67,R,34,R,33
219718,1,29,3,4,R,6634,R,2749,R,3885,R,20,R,6,R,14,R,33,R,20,R,13,R,2379,R,691,R,1688,R,80,R,42,R,38,R,6,R,1,R,5,R,3427,R,1689,R,1738,R,45,R,11,R,34,R,575,R,255,R,320,R,69,R,34,R,35
219790,1,29,3,4,R,1704,R,765,R,939,R,2,R,1,R,1,R,11,R,8,R,3,R,102,R,43,R,59,R,24,R,11,R,13,R,4,R,1,R,3,R,1411,R,625,R,786,R,27,R,10,R,17,R,99,R,45,R,54,R,24,R,21,R,3
219806,1,29,3,4,R,2045,R,884,R,1161,R,5,R,3,R,2,R,11,R,6,R,5,R,162,R,119,R,43,R,26,R,14,R,12,R,1,Z,0,R,1,R,1620,R,654,R,966,R,36,R,15,R,21,R,85,R,27,R,58,R,99,R,46,R,53
219824,1,29,3,4,R,9910,R,3949,R,5961,R,39,R,18,R,21,R,140,R,61,R,79,R,1538,R,551,R,987,R,320,R,137,R,183,R,10,R,2,R,8,R,7457,R,3021,R,4436,R,181,R,62,R,119,R,205,R,89,R,116,R,20,R,8,R,12
219833,1,29,3,4,R,1577,R,704,R,873,R,3,R,1,R,2,R,88,R,43,R,45,R,482,R,145,R,337,R,86,R,48,R,38,R,1,Z,0,R,1,R,795,R,400,R,395,R,36,R,17,R,19,R,19,R,6,R,13,R,67,R,44,R,23
219842,1,29,3,4,R,205,R,152,R,53,R,0,R,0,R,0,R,7,R,5,R,2,R,37,R,27,R,10,R,12,R,7,R,5,R,0,R,0,R,0,R,139,R,105,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,8,R,2
219879,1,29,3,4,R,3790,R,1511,R,2279,R,15,R,7,R,8,R,53,R,23,R,30,R,241,R,105,R,136,R,126,R,54,R,72,R,2,R,1,R,1,R,3160,R,1249,R,1911,R,48,R,21,R,27,R,140,R,48,R,92,R,5,R,3,R,2
219888,1,29,3,4,R,5225,R,1863,R,3362,R,14,R,4,R,10,R,50,R,17,R,33,R,370,R,131,R,239,R,188,R,60,R,128,R,3,R,1,R,2,R,4407,R,1579,R,2828,R,114,R,37,R,77,R,62,R,29,R,33,R,17,R,5,R,12
219903,1,29,3,4,R,1313,R,122,R,1191,R,13,R,0,R,13,R,13,R,2,R,11,R,777,R,76,R,701,R,25,R,1,R,24,R,3,R,0,R,3,R,446,R,38,R,408,R,32,R,4,R,28,R,4,R,1,R,3,R,0,R,0,R,0
219921,1,29,3,4,R,203,R,143,R,60,R,2,R,2,R,0,R,1,R,0,R,1,R,55,R,26,R,29,R,6,R,4,R,2,R,0,R,0,R,0,R,134,R,106,R,28,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0
219949,1,29,3,4,R,1501,R,689,R,812,R,4,R,2,R,2,R,10,R,4,R,6,R,176,R,109,R,67,R,40,R,13,R,27,R,0,R,0,R,0,R,1008,R,429,R,579,R,0,R,0,R,0,R,205,R,99,R,106,R,58,R,33,R,25
219976,1,29,3,4,R,4580,R,1734,R,2846,R,6,R,2,R,4,R,119,R,52,R,67,R,423,R,138,R,285,R,186,R,69,R,117,R,3,R,1,R,2,R,3427,R,1342,R,2085,R,61,R,18,R,43,R,276,R,78,R,198,R,79,R,34,R,45
219994,1,29,3,4,R,481,R,273,R,208,R,1,Z,0,R,1,R,1,Z,0,R,1,R,53,R,34,R,19,R,15,R,9,R,6,R,2,R,2,Z,0,R,386,R,218,R,168,R,22,R,10,R,12,R,1,Z,0,R,1,Z,0,Z,0,Z,0
220002,1,29,3,4,R,141,R,45,R,96,R,0,R,0,R,0,R,1,R,1,R,0,R,80,R,29,R,51,R,8,R,1,R,7,R,0,R,0,R,0,R,49,R,13,R,36,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0
220057,1,29,3,4,R,3258,R,1093,R,2165,R,14,R,4,R,10,R,22,R,10,R,12,R,594,R,176,R,418,R,72,R,25,R,47,R,1,R,0,R,1,R,2482,R,852,R,1630,R,39,R,12,R,27,R,31,R,14,R,17,R,3,R,0,R,3
220075,1,29,3,4,R,14691,R,6122,R,8569,R,48,R,18,R,30,R,216,R,103,R,113,R,814,R,341,R,473,R,285,R,121,R,164,R,10,R,4,R,6,R,12419,R,5115,R,7304,R,333,R,129,R,204,R,107,R,58,R,49,R,459,R,233,R,226
220118,1,29,3,4,R,345,R,55,R,290,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,101,R,11,R,90,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,233,R,42,R,191,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
220127,1,29,3,4,R,533,R,234,R,299,R,1,R,1,Z,0,R,1,Z,0,R,1,R,33,R,13,R,20,R,6,R,2,R,4,R,4,R,4,Z,0,R,458,R,201,R,257,R,1,Z,0,R,1,R,29,R,13,R,16,Z,0,Z,0,Z,0
220136,1,29,3,4,R,124,R,89,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,109,R,77,R,32,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,9,R,7,R,2
220163,1,29,3,4,R,71,R,3,R,68,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,65,R,3,R,62,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
220181,1,29,3,4,R,646,R,223,R,423,R,0,R,0,R,0,R,5,R,4,R,1,R,553,R,182,R,371,R,8,R,2,R,6,R,0,R,0,R,0,R,11,R,6,R,5,R,12,R,4,R,8,R,57,R,25,R,32,R,0,R,0,R,0
220206,1,29,3,4,R,338,R,175,R,163,R,1,Z,0,R,1,R,2,R,1,R,1,R,28,R,19,R,9,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,273,R,129,R,144,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,25,R,21,R,4
220215,1,29,3,4,R,1811,R,765,R,1046,R,6,R,2,R,4,R,6,R,2,R,4,R,271,R,82,R,189,R,24,R,10,R,14,Z,0,Z,0,Z,0,R,1350,R,605,R,745,R,24,R,10,R,14,R,96,R,32,R,64,R,34,R,22,R,12
220251,1,29,3,4,R,250,R,137,R,113,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,212,R,110,R,102,Z,0,Z,0,Z,0,R,31,R,24,R,7,Z,0,Z,0,Z,0
220279,1,29,3,4,R,558,R,287,R,271,R,0,R,0,R,0,R,0,R,0,R,0,R,32,R,15,R,17,R,9,R,3,R,6,R,0,R,0,R,0,R,515,R,268,R,247,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0
220312,1,29,3,4,R,364,R,159,R,205,R,1,R,0,R,1,R,2,R,1,R,1,R,26,R,15,R,11,R,8,R,4,R,4,R,0,R,0,R,0,R,313,R,132,R,181,R,6,R,2,R,4,R,4,R,1,R,3,R,4,R,4,R,0
220321,1,29,3,4,R,363,R,223,R,140,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,7,R,7,R,10,R,7,R,3,Z,0,Z,0,Z,0,R,314,R,191,R,123,R,10,R,9,R,1,R,15,R,9,R,6,Z,0,Z,0,Z,0
220394,1,29,3,4,R,246,R,128,R,118,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,237,R,126,R,111,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
220400,1,29,3,4,R,4587,R,1559,R,3028,R,7,R,4,R,3,R,32,R,12,R,20,R,825,R,271,R,554,R,74,R,26,R,48,R,0,R,0,R,0,R,3466,R,1181,R,2285,R,69,R,23,R,46,R,109,R,40,R,69,R,5,R,2,R,3
